drug_name,drugbank_id,atc_code,atc_level_3,atc_level_4,is_cardiovascular,degree_centrality,weighted_degree,betweenness_centrality,pri_score,contraindicated_count,major_count,moderate_count,minor_count
bismuth subnitrate,DB13209,['A02BX12'],['A0,['A02,False,0.0048690006955715275,0.008215248196122751,5.113083691760379e-06,0.22868284724946805,14,7,0,0
aclidinium,DB08897,"['R03BB05', 'R03AL05']",['R0,['R03,False,0.03269186181312311,0.050334695296879076,9.486840679079312e-06,0.2285944203466505,57,84,0,0
ciclesonide,DB01410,"['R03BA08', 'R01AD13']",['R0,['R03,False,0.03106886158126594,0.048074415369903506,1.0519793560765228e-05,0.22853492754708926,56,78,0,0
tiotropium,DB01409,"['R03AL06', 'R03BB04', 'R03BB54', 'R03AL10']",['R0,['R03,False,0.04382100626014375,0.06506998174389289,2.4890666206768948e-05,0.22849709723731818,58,131,0,0
carbimazole,DB00389,['H03BB01'],['H0,['H03,False,0.030141432877347555,0.04672694079805268,0.0004657819464199421,0.2283773660788059,55,75,0,0
nedaplatin,DB13145,[],[],[],False,0.027359146765592396,0.042814917847518036,7.661686600622144e-06,0.22837223506093973,53,65,0,0
loxapine,DB00408,['N05AH01'],['N0,['N05,False,0.013679573382796198,0.02238546466139268,9.754375830939407e-06,0.2283578226023339,34,25,0,0
betamethasone phosphate,DB14669,[],[],[],False,0.02434500347785764,0.038468225680257324,4.618994915618981e-06,0.22834192808681045,50,55,0,0
lithium citrate,DB14507,[],[],[],False,0.03756086250869464,0.056854733547770146,1.839043960553702e-05,0.22830216563127767,58,104,0,0
phenytoin,DB00252,"['N03AB02', 'N03AB52']",['N0,['N03,False,0.05124043589149084,0.07415456837346779,0.00119165358418896,0.22828123554111734,53,168,0,0
viloxazine,DB09185,['N06AX09'],['N0,['N06,False,0.054022722003246,0.07754498826393115,3.5817900095894824e-05,0.22819264957288557,51,182,0,0
clove oil,DB11338,[],[],[],False,0.025504289357755623,0.04011996870381639,3.8758951778312726e-07,0.22818486774121466,51,59,0,0
tinidazole,DB00911,"['P01AB53', 'A02BD09', 'J01XD02', 'G01AF21', 'J01RA18', 'J01RA11', 'J01RA13', 'G01AF20', 'P01AB02']",['P0,['P01,False,0.034546719220959886,0.05276884291054507,1.3964258763171384e-05,0.22816140069794136,57,92,0,0
fluticasone,DB13867,"['R03BA05', 'D07AC17', 'R03AK11', 'R03AK06', 'R01AD08', 'R01AD58']",['R0,['R03,False,0.027822861117551587,0.04342345475093454,5.810433325179214e-06,0.2281089137913333,53,67,0,0
aztreonam,DB00355,['J01DF01'],['J0,['J01,False,0.029445861349408763,0.045683734677910114,9.05966011187721e-06,0.22795816145227515,54,73,0,0
meropenem,DB00760,"['J01DH02', 'J01DH52']",['J0,['J01,False,0.029445861349408763,0.045683734677910114,9.05966011187721e-06,0.22795816145227515,54,73,0,0
allylestrenol,DB01431,['G03DC01'],['G0,['G03,False,0.04474843496406214,0.06602625402069026,0.0003231421068932179,0.22782127139968933,56,137,0,0
siponimod,DB12371,['L04AE03'],['L0,['L04,False,0.05286343612334802,0.0760236460053899,6.928628000055787e-05,0.22781312587792776,51,177,0,0
pralatrexate,DB06813,['L01BA05'],['L0,['L01,False,0.029909575701367958,0.04629227158132661,1.2662693657448785e-05,0.22776295677568076,54,75,0,0
migalastat,DB05018,['A16AX14'],['A1,['A16,False,0.025504289357755623,0.03998956793879858,3.8758951778312726e-07,0.22746392932989112,50,60,0,0
zanamivir,DB00558,['J05AH01'],['J0,['J05,False,0.025504289357755623,0.03998956793879858,3.8758951778312726e-07,0.22746392932989112,50,60,0,0
midazolam,DB00683,['N05CD08'],['N0,['N05,False,0.04219800602828658,0.0626793010518995,5.446015623963636e-05,0.2274411069308125,56,126,0,0
pyrazinamide,DB00339,"['J04AM11', 'J04AM10', 'J04AK01', 'J04AM12', 'J04AM09', 'J04AM06', 'J04AM05']",['J0,['J04,False,0.029445861349408763,0.04555333391289229,9.05966011187721e-06,0.22732849004166747,53,74,0,0
ertapenem,DB00303,['J01DH03'],['J0,['J01,False,0.029445861349408763,0.04555333391289229,9.05966011187721e-06,0.22732849004166747,53,74,0,0
fosfomycin,DB00828,"['S02AA17', 'J01XX01']",['S0,['S02,False,0.029445861349408763,0.04555333391289229,9.05966011187721e-06,0.22732849004166747,53,74,0,0
apramycin,DB04626,[],[],[],False,0.0268954324136332,0.041945579414065896,1.8421110806335412e-05,0.22728535408082381,51,65,0,0
geneticin,DB04263,[],[],[],False,0.0268954324136332,0.041945579414065896,1.8421110806335412e-05,0.22728535408082381,51,65,0,0
clobazam,DB00349,['N05BA09'],['N0,['N05,False,0.04660329237189891,0.0681996001043206,2.524707700825553e-05,0.22726500627101584,54,147,0,0
aloglutamol,DB13650,['A02AB06'],['A0,['A02,False,0.004637143519591932,0.007780578979396679,5.113083691760379e-06,0.22724448219045534,13,7,0,0
bismuth cation,DB14572,[],[],[],False,0.004637143519591932,0.007780578979396679,5.113083691760379e-06,0.22724448219045534,13,7,0,0
gts-21,DB05708,[],[],[],False,0.014143287734755391,0.02299400156480918,9.99885422561436e-08,0.22723732108936465,34,27,0,0
icatibant,DB06196,['B06AC02'],['B0,['B06,False,0.031532575933225136,0.04842215074328436,0.00010736597415503501,0.22721067416582846,54,82,0,0
calcitriol,DB00136,"['D05AX03', 'A11CC04']",['D0,['D05,False,0.015302573614653373,0.024776145353386073,1.855328827126907e-05,0.22717128857642432,36,30,0,0
progesterone,DB00396,"['G03FA04', 'G03DA04']",['G0,['G03,False,0.04312543473220496,0.06376597409371468,0.0003719577398034841,0.22716296181396506,55,131,0,0
camptothecin,DB04690,[],[],[],False,0.0027822861117551586,0.004694427540641572,4.961280848072917e-07,0.22710399901574824,8,4,0,0
chlorzoxazone,DB00356,"['M03BB03', 'M03BB53', 'M03BB73']",['M0,['M03,False,0.04312543473220496,0.06376597409371468,2.0607586825967208e-05,0.22709269178336955,55,131,0,0
domperidone,DB01184,['A03FA03'],['A0,['A03,False,0.03477857639693949,0.052812309832217685,1.4309672477578463e-05,0.2270411989833957,55,95,0,0
potassium hydroxide,DB11153,[],[],[],False,0.026199860885694412,0.04090237329392332,9.103854539052834e-08,0.2270065361252743,50,63,0,0
trifluridine,DB00432,"['L01BC59', 'S01AD02']",['L0,['L01,False,0.03037329005332715,0.046770407719725286,1.2431515821001101e-05,0.22697044258279525,53,78,0,0
methyltestosterone,DB06710,"['G03BA02', 'G03EA01', 'G03EK01']",['G0,['G03,False,0.036169719452817065,0.05463792054246718,1.788636378488209e-05,0.2268796909910091,55,101,0,0
neomycin,DB00994,"['A07AA51', 'R02AB01', 'J01GB05', 'D06AX04', 'S03AA01', 'A01AB08', 'A07AA01', 'S02AA07', 'B05CA09', 'S01AA03']",['A0,['A07,False,0.02643171806167401,0.04120664174563157,1.585548623963498e-05,0.22686782997846117,50,64,0,0
sucralfate,DB00364,['A02BX02'],['A0,['A02,False,0.027822861117551587,0.0431626532208989,1.518844522388548e-06,0.22677981501456204,51,69,0,0
hygromycin b,DB11520,[],[],[],False,0.0268954324136332,0.041815178649048074,1.8421110806335412e-05,0.22659968212718054,50,66,0,0
neamine,DB04808,[],[],[],False,0.0268954324136332,0.041815178649048074,1.8421110806335412e-05,0.22659968212718054,50,66,0,0
paromomycin,DB01421,['A07AA06'],['A0,['A07,False,0.0268954324136332,0.041815178649048074,1.8421110806335412e-05,0.22659968212718054,50,66,0,0
puromycin,DB08437,[],[],[],False,0.0268954324136332,0.041815178649048074,1.8421110806335412e-05,0.22659968212718054,50,66,0,0
disulfiram,DB00822,"['P03AA04', 'P03AA54', 'N07BB01']",['P0,['P03,False,0.028286575469510782,0.04377119012431539,3.59529003746494e-05,0.22656265050114066,51,71,0,0
baricitinib,DB11817,['L04AF02'],['L0,['L04,False,0.029909575701367958,0.04603147005129097,6.046171848787921e-06,0.22652060231463395,52,77,0,0
ixazomib,DB09570,['L01XG03'],['L0,['L01,False,0.03477857639693949,0.05268190906719986,1.5641622348862665e-05,0.2265023451438646,54,96,0,0
nafcillin,DB00607,"['J01CR50', 'J01CF06']",['J0,['J01,False,0.019707859958265708,0.03133965052594975,4.973014744351804e-06,0.22638867827971199,42,43,0,0
trametinib,DB08911,['L01EE01'],['L0,['L01,False,0.027359146765592396,0.042423715552464575,7.661686600622144e-06,0.22634809471140674,50,68,0,0
pegaptanib,DB04895,['S01LA03'],['S0,['S01,False,0.02573614653373522,0.039641832565417714,0.012512039088158903,0.22623439962609632,45,66,0,0
dexmethylphenidate,DB06701,"['N06BA11', 'N06BA15']",['N0,['N06,False,0.0472988638998377,0.0687212031643919,0.00017445307902971588,0.22622596754008295,51,153,0,0
sodium aurothiomalate,DB09276,['M01CB01'],['M0,['M01,False,0.030837004405286344,0.047248543858123965,3.3598684475647416e-06,0.22620779450312498,54,78,0,1
methaqualone,DB04833,"['N05CX02', 'N05CM01']",['N0,['N05,False,0.007651286807326687,0.01264887420672868,1.3576610982966873e-06,0.2261623009506154,20,13,0,0
orlistat,DB01083,['A08AB01'],['A0,['A08,False,0.0013911430558775793,0.002347213770320786,6.64724000482017e-07,0.22605208283986572,4,2,0,0
roxatidine acetate,DB08806,['A02BA06'],['A0,['A02,False,0.0013911430558775793,0.002347213770320786,4.67824091598991e-07,0.22605204345988394,4,2,0,0
lafutidine,DB12770,['A02BA08'],['A0,['A02,False,0.0013911430558775793,0.002347213770320786,4.67824091598991e-07,0.22605204345988394,4,2,0,0
lavoltidine,DB12884,[],[],[],False,0.0013911430558775793,0.002347213770320786,4.67824091598991e-07,0.22605204345988394,4,2,0,0
metiamide,DB08805,[],[],[],False,0.0013911430558775793,0.002347213770320786,4.67824091598991e-07,0.22605204345988394,4,2,0,0
niperotidine,DB13760,['A02BA05'],['A0,['A02,False,0.0013911430558775793,0.002347213770320786,4.67824091598991e-07,0.22605204345988394,4,2,0,0
levobunolol,DB01210,['S01ED03'],['S0,['S01,False,0.0013911430558775793,0.002347213770320786,0.0,0.22605194989506563,4,2,0,0
magnesium,DB14513,[],[],[],False,0.023417574773939253,0.03672954881335304,5.393886595956025e-05,0.2260424619522668,46,55,0,0
tasimelteon,DB09071,['N05CH03'],['N0,['N05,False,0.04080686297240899,0.06046248804659654,2.3036114049260258e-05,0.22593029665261832,53,123,0,0
isepamicin,DB13540,['J01GB11'],['J0,['J01,False,0.0268954324136332,0.04168477788403025,1.8421110806335412e-05,0.22591401017353727,49,67,0,0
pacritinib,DB11697,['L01EJ03'],['L0,['L01,False,0.028286575469510782,0.04364078935929758,9.821232511002213e-06,0.22590354983970196,50,72,0,0
tipranavir,DB00932,['J05AE09'],['J0,['J05,False,0.050081150011592857,0.07198122228983743,0.0005098496867305056,0.2258832907938622,48,168,0,0
udenafil,DB06267,"['G04BE11', 'G01AE10']",['G0,['G04,False,0.0472988638998377,0.06859080239937408,0.0004905355231586919,0.22588241674057988,50,154,0,0
ethambutol,DB00330,"['J04AM10', 'J04AK02', 'J04AM03', 'J04AM09', 'J04AM06', 'J04AM07']",['J0,['J04,False,0.04382100626014375,0.06428757715378597,2.0092557262142935e-05,0.2258804638575448,52,137,0,0
formestane,DB08905,['L02BG02'],['L0,['L02,False,0.032228147461163925,0.04907415456837347,1.42892137990883e-05,0.22583969503539736,52,87,0,0
edrophonium,DB01010,['V04CX07'],['V0,['V04,False,0.036169719452817065,0.054377119012431537,1.3932228545865968e-05,0.22583912124341213,53,103,0,0
ceritinib,DB09063,['L01ED02'],['L0,['L01,False,0.03848829121261303,0.05741980352951404,2.466676671264234e-05,0.22579873034788012,53,113,0,0
eszopiclone,DB00402,['N05CF04'],['N0,['N05,False,0.03802457686065384,0.05681126662609754,4.915834544539884e-05,0.2257971607501306,53,111,0,0
pozelimab,DB15218,['L04AJ11'],['L0,['L04,False,0.003246000463714352,0.005433365209075894,1.634808210880239e-05,0.22565906500935884,9,5,0,0
loratadine,DB00455,['R06AX13'],['R0,['R06,False,0.02295386042198006,0.035990611144918715,1.9864679924578565e-05,0.22563053047586462,45,54,0,0
lapatinib,DB01259,['L01EH01'],['L0,['L01,False,0.030837004405286344,0.04711814309310615,1.3962385966460758e-05,0.22560688500268733,51,82,0,0
vemurafenib,DB08881,"['G01AE10', 'L01EC01']",['G0,['G01,False,0.04150243450034779,0.06124489263670347,0.00030515350553700365,0.22559781661441208,52,127,0,0
drotaverine,DB06751,['A03AD02'],['A0,['A03,False,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
sulfametrole,DB15975,['J01EE03'],['J0,['J01,False,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
cetiedil,DB13753,['C04AX26'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
etafenone,DB13845,['C01DX07'],['C0,['C01,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
vinburnine,DB13793,['C04AX17'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
nicotinyl alcohol,DB04145,"['C10AD05', 'C04AC02']",['C1,['C10,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
butalamine,DB13681,['C04AX23'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
inositol nicotinate,DB08949,['C04AC03'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
xanthinol,DB09092,['C04AD02'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
dilazep,DB13715,['C01DX10'],['C0,['C01,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
cinepazide,DB12123,['C04AX27'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
flosequinan,DB13228,['C01DB01'],['C0,['C01,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
bamethan,DB13206,['C04AA31'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
suloctidil,DB13340,['C04AX19'],['C0,['C04,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
hexobendine,DB13265,['C01DX06'],['C0,['C01,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
nicofuranose,DB13422,['C10AD03'],['C1,['C10,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
imolamine,DB09284,['C01DX09'],['C0,['C01,True,0.0006955715279387897,0.001173606885160393,0.0,0.22552597494753282,2,1,0,0
didanosine,DB00900,['J05AF02'],['J0,['J05,False,0.02643171806167401,0.040945840215595934,1.3117023379132158e-06,0.22547089128898593,48,66,0,0
fostemsavir,DB11796,['J05AX29'],['J0,['J05,False,0.023185717597959656,0.036294879596626965,6.332602212162929e-06,0.22543615979892043,45,55,0,0
estramustine,DB01196,['L01XX11'],['L0,['L01,False,0.006492000927428704,0.010736329653133965,1.0486556574334606e-06,0.22537982314464314,17,11,0,0
efavirenz,DB00625,"['J05AR06', 'J05AG03', 'J05AR11']",['J0,['J05,False,0.04335729190818456,0.06354863948535165,3.29095098186162e-05,0.2253650421791608,51,136,0,0
amodiaquine,DB00613,"['P01BF03', 'P01BA06']",['P0,['P01,False,0.03176443310920473,0.048335216899939144,1.7107806333705234e-05,0.22536480293774677,51,86,0,0
amikacin,DB00479,"['S01AA21', 'D06AX12', 'J01GB06', 'J01RA06']",['S0,['S01,False,0.026663575237653607,0.041250108667304185,1.8417999342661574e-05,0.22534895783556014,48,67,0,0
methylnaltrexone,DB06800,['A06AH01'],['A0,['A06,False,0.025504289357755623,0.03959836564374511,3.8758951778312726e-07,0.22530111409592052,47,63,0,0
rufinamide,DB06201,['N03AF03'],['N0,['N03,False,0.010665430095061441,0.01738676866904286,2.15438381403543e-06,0.2252741233490671,26,20,0,0
rifalazil,DB04934,[],[],[],False,0.006955715279387897,0.011475267321568287,1.140492771983956e-06,0.22518173711487185,18,12,0,0
pazopanib,DB06589,['L01EX03'],['L0,['L01,False,0.04173429167632738,0.0614187603233939,3.479863141680865e-05,0.2251161607423834,51,129,0,0
zuranolone,DB15490,['N06AX31'],['N0,['N06,False,0.012288430326918618,0.01990785012605407,3.2483794208798796e-06,0.22508284814448667,29,24,0,0
sodium bicarbonate,DB01390,"['B05CB04', 'B05XA02']",['B0,['B05,False,0.0048690006955715275,0.008084847431104929,5.5978662877402505e-06,0.22507239540505333,13,8,0,0
aluminium glycinate,DB13626,['A02AB07'],['A0,['A02,False,0.0048690006955715275,0.008084847431104929,5.113083691760379e-06,0.22507229844853413,13,8,0,0
aluminium phosphate,DB14517,['A02AB03'],['A0,['A02,False,0.0048690006955715275,0.008084847431104929,5.113083691760379e-06,0.22507229844853413,13,8,0,0
aluminium acetoacetate,DB13280,['A02AB05'],['A0,['A02,False,0.0048690006955715275,0.008084847431104929,5.113083691760379e-06,0.22507229844853413,13,8,0,0
pegaspargase,DB00059,['L01XX24'],['L0,['L01,False,0.004637143519591932,0.007650178214378858,0.008078898942227505,0.22507011913265715,12,8,0,0
ramelteon,DB00980,['N05CH02'],['N0,['N05,False,0.04127057732436819,0.0608102234199774,1.934256018246166e-05,0.22505334391406556,51,127,0,0
daridorexant,DB15031,['N05CJ03'],['N0,['N05,False,0.007883143983306284,0.012953142658436929,1.3576610982966873e-06,0.22497464738440084,20,14,0,0
cidofovir,DB00369,['J05AB12'],['J0,['J05,False,0.026199860885694412,0.04051117099886986,9.249199758434414e-07,0.22489819177056647,47,66,0,0
testosterone,DB00624,"['G03BA03', 'G03EA02']",['G0,['G03,False,0.05054486436355205,0.07219855689820047,0.0004150276704293008,0.2248604400705808,45,173,0,0
relugolix,DB11853,"['H01CC54', 'L02BX04']",['H0,['H01,False,0.02295386042198006,0.03586021037990089,1.0296208603653293e-05,0.22483192079451936,44,55,0,0
mirodenafil,DB11792,[],[],[],False,0.04196614885230698,0.061592628010084326,0.00015374954150585451,0.2247183075686021,50,131,0,0
naxitamab,DB15965,['L01FX21'],['L0,['L01,False,0.04451657778808254,0.06480918021385726,8.032016955798745e-06,0.224714129914569,49,143,0,0
pitolisant,DB11642,['N07XX11'],['N0,['N07,False,0.05518200788314399,0.07763192210727636,6.999627106541348e-05,0.2247041198739887,40,198,0,0
metrifonate,DB11473,['P02BB01'],['P0,['P02,False,0.011361001623000232,0.01842997478918543,6.576320012331113e-07,0.22469590498115086,27,22,0,0
aminophylline,DB01223,"['R03DA55', 'R03DA05', 'R03DA20', 'R03DB05']",['R0,['R03,False,0.026663575237653607,0.04111970790228636,8.619661060876845e-05,0.22467121941526452,47,68,0,0
alcuronium,DB13648,['M03AA01'],['M0,['M03,False,0.023185717597959656,0.03616447883160914,1.256128117615597e-05,0.22464828530520786,44,56,0,0
gallamine,DB13584,['M03AC02'],['M0,['M03,False,0.023185717597959656,0.03616447883160914,1.256128117615597e-05,0.22464828530520786,44,56,0,0
atracurium,DB13295,['M03AC04'],['M0,['M03,False,0.023185717597959656,0.03616447883160914,1.256128117615597e-05,0.22464828530520786,44,56,0,0
vecuronium,DB01339,['M03AC03'],['M0,['M03,False,0.023185717597959656,0.03616447883160914,1.256128117615597e-05,0.22464828530520786,44,56,0,0
atracurium besylate,DB00732,[],[],[],False,0.023185717597959656,0.03616447883160914,1.256128117615597e-05,0.22464828530520786,44,56,0,0
tiludronic acid,DB01133,['M05BA05'],['M0,['M05,False,0.025504289357755623,0.03946796487872729,3.8758951778312726e-07,0.224580175684597,46,64,0,0
sofosbuvir,DB08934,"['J05AP08', 'J05AP51', 'J05AP55', 'J05AP56']",['J0,['J05,False,0.03037329005332715,0.046248804659654,5.426310156406722e-06,0.22452248428776309,49,82,0,0
tegafur,DB09256,"['L01BC03', 'L01BC53']",['L0,['L01,False,0.0405750057964294,0.05976701729983482,2.0286844800143267e-05,0.22450648543658924,50,125,0,0
hydroxychloroquine,DB01611,['P01BA02'],['P0,['P01,False,0.0338511476930211,0.05094323220029558,2.9007272938280665e-05,0.22443648954478093,50,96,0,0
testosterone cypionate,DB13943,[],[],[],False,0.05031300718757246,0.0717638876814744,0.00039127520539314407,0.22439304641430347,44,173,0,0
polatuzumab vedotin,DB12240,['L01FX14'],['L0,['L01,False,0.005796429399489914,0.009562722767973573,3.746134780875956e-05,0.22432541644982631,15,10,0,0
memantine,DB01043,"['N06DA52', 'N06DX01', 'N06DA53']",['N0,['N06,False,0.03663343380477626,0.05459445362079458,1.0163834792607644e-05,0.22427290451958085,50,108,0,0
almasilate,DB13595,['A02AD05'],['A0,['A02,False,0.02921400417342917,0.044597061636094934,1.4694106412735095e-05,0.22425698692689688,48,78,0,0
decamethonium,DB01245,[],[],[],False,0.019244145606306516,0.030339911327479787,9.281334701099301e-06,0.22415582992218247,39,44,0,0
testosterone propionate,DB01420,[],[],[],False,0.043589149084164155,0.06346170564200643,0.00032864356729037027,0.2241504638473138,48,140,0,0
methylergometrine,DB00353,"['G02AC01', 'G02AB01']",['G0,['G02,False,0.048458149779735685,0.06946014083282621,3.2979752682435155e-05,0.22410750100416996,45,164,0,0
terguride,DB13399,['G02CB06'],['G0,['G02,False,0.045212149316021334,0.06546118403894637,1.0803256545841331e-05,0.2240204762689215,47,148,0,0
idarucizumab,DB09264,['V03AB37'],['V0,['V03,False,0.026663575237653607,0.04098930713726854,0.0001309797408419634,0.22398888189876234,46,69,0,0
prednisolone phosphate,DB14631,[],[],[],False,0.03037329005332715,0.04611840389463618,6.938759898002635e-06,0.2239111474642366,48,83,0,0
fostamatinib,DB12010,['B02BX09'],['B0,['B02,False,0.04892186413169487,0.0699382769712249,0.00023874185609673774,0.22389950792205082,44,167,0,0
samidorphan,DB12543,['N05AH53'],['N0,['N05,False,0.00811500115928588,0.01325741111014518,4.049456808853952e-06,0.22386392637136965,20,15,0,0
gentamicin,DB00798,"['S01AA11', 'S02AA14', 'D06AX07', 'S03AA06', 'J01GB03']",['S0,['S01,False,0.028518432645490376,0.04355385551595236,1.9845302043190813e-05,0.2238582704619328,47,76,0,0
gentamicin c1a,DB04729,[],[],[],False,0.0268954324136332,0.04129357558897679,1.8421110806335412e-05,0.22385699431260744,46,70,0,0
nabiximols,DB14011,[],[],[],False,0.038720148388592626,0.057202468921151,3.1907079782172416e-05,0.22385314721340197,49,118,0,0
lumefantrine,DB06708,['P01BF01'],['P0,['P01,False,0.02434500347785764,0.037685821090150395,4.164872903204717e-06,0.2238214015996616,44,61,0,0
remacemide,DB06458,[],[],[],False,0.011129144447020635,0.017995305572459357,2.1165013147217143e-06,0.22380630108375593,26,22,0,0
ramosetron,DB09290,[],[],[],False,0.0134477162068166,0.021559593149613143,1.7890887321582043e-06,0.2236232682626104,30,28,0,0
phylloquinone,DB01022,['B02BA01'],['B0,['B02,False,0.027591003941571993,0.04220638094410154,1.2796749859838063e-06,0.22355151784227612,46,73,0,0
betahistine,DB06698,['N07CA01'],['N0,['N07,False,0.0030141432877347552,0.004998695992349822,1.0561645692617654e-06,0.22340720200639863,8,5,0,0
plitidepsin,DB04977,['L01XX57'],['L0,['L01,False,0.0030141432877347552,0.004998695992349822,4.820116924294492e-07,0.22340708717582328,8,5,0,0
pimozide,DB01100,['N05AG02'],['N0,['N05,False,0.038720148388592626,0.05707206815613318,4.12810293835437e-05,0.22336679997740974,48,119,0,0
flutamide,DB00499,['L02BB01'],['L0,['L02,False,0.03756086250869464,0.055550725897591934,1.786401281465831e-05,0.22328122842123638,48,114,0,0
valinomycin,DB14057,[],[],[],False,0.009738001391143055,0.015778492567156393,2.5233792811447355e-06,0.2232399813652175,23,19,0,0
piperacillin,DB00319,"['J01CR50', 'J01CA12']",['J0,['J01,False,0.03106886158126594,0.04690080848474311,1.105954517523696e-05,0.2231456399990282,47,87,0,0
oxybenzone,DB01428,[],[],[],False,0.025504289357755623,0.03920716334869165,3.8758951778312726e-07,0.22313829886194994,44,66,0,0
methylestrenolone,DB13533,['G03DC31'],['G0,['G03,False,0.013679573382796198,0.021863861601321394,7.876175557662283e-06,0.22311622028154598,30,29,0,0
aluminum hydroxide,DB06723,"['A02AB02', 'A02AB01', 'A02AD03']",['A0,['A02,False,0.005100857871551124,0.00838911588281318,5.113083691760379e-06,0.2231111536676519,13,9,0,0
testolactone,DB00894,[],[],[],False,0.027359146765592396,0.04177171172737547,7.661686600622144e-06,0.2229745274621851,45,73,0,0
procaine benzylpenicillin,DB09320,"['J01CR50', 'J01CE09']",['J0,['J01,False,0.029445861349408763,0.04464052855776754,9.05966011187721e-06,0.2229207901674135,46,81,0,0
oxcarbazepine,DB00776,['N03AF02'],['N0,['N03,False,0.020403431486204496,0.031861253586021036,3.701626224362722e-06,0.22289861063623867,39,49,0,0
ezetimibe,DB00973,"['C10BA13', 'C10BA11', 'C10BA02', 'C10BA10', 'C10BA05', 'C10BA12', 'C10AX09', 'C10BA06']",['C1,['C10,True,0.06561558080222583,0.08845518560375554,0.0007134177267379585,0.22285345244823213,18,265,0,0
acyclovir,DB00787,"['J05AB01', 'D06BB03', 'S01AD03', 'D06BB53']",['J0,['J05,False,0.03315557616508231,0.049639224550117364,1.0316133071695604e-05,0.22283307428326976,47,96,0,0
tacrine,DB00382,['N06DA01'],['N0,['N06,False,0.02364943194991885,0.036512214204990005,2.5706496639221746e-05,0.22275351648948102,42,60,0,0
methylphenidate,DB00422,['N06BA04'],['N0,['N06,False,0.045212149316021334,0.06506998174389289,1.8759011770588943e-05,0.22275086057760424,44,151,0,0
lithium succinate,DB14508,['D11AX04'],['D1,['D11,False,0.02364943194991885,0.036512214204990005,5.935834953985399e-06,0.22274956235714397,42,60,0,0
lithium hydroxide,DB14506,[],[],[],False,0.02364943194991885,0.036512214204990005,5.935834953985399e-06,0.22274956235714397,42,60,0,0
peginesatide,DB08894,['B03XA04'],['B0,['B03,False,0.02643171806167401,0.03990263409545336,0.013658224072813849,0.2226261540323015,40,74,0,0
mequitazine,DB01071,['R06AD07'],['R0,['R06,False,0.028518432645490376,0.043293053985916714,1.429284270854503e-05,0.22255940731593324,45,78,0,0
clarithromycin,DB01211,"['A02BD12', 'A02BD14', 'A02BD07', 'A02BD04', 'A02BD09', 'A02BD05', 'J01FA09', 'A02BD06', 'A02BD11']",['A0,['A02,False,0.04150243450034779,0.06033208728157872,0.00012405863678002785,0.2223547951402685,45,134,0,0
deramciclane,DB06512,[],[],[],False,0.019244145606306516,0.030079109797444145,1.6862533499127861e-06,0.22226884153123888,37,46,0,0
amoxicillin,DB01060,"['A02BD12', 'J01CR50', 'A02BD14', 'A02BD04', 'A02BD07', 'A02BD13', 'A02BD10', 'A02BD05', 'A02BD03', 'A02BD01', 'A02BD15', 'A02BD06', 'J01CA04', 'A02BD17', 'A02BD16', 'A02BD11']",['A0,['A02,False,0.02967771852538836,0.04481439624445797,9.597591356007168e-06,0.22223285552295566,45,83,0,0
ampicillin,DB00415,"['J01CR50', 'J01CA51', 'J01CA01', 'S01AA19']",['J0,['J01,False,0.02967771852538836,0.04481439624445797,9.061610135944741e-06,0.22223274832671167,45,83,0,0
apalutamide,DB11901,['L02BB05'],['L0,['L02,False,0.04984929283561326,0.0705033469529688,2.8120960245400886e-05,0.22222360264963376,39,176,0,0
dexchlorpheniramine maleate,DB09555,[],[],[],False,0.025968003709714815,0.03968529948709033,1.0227549396484612e-05,0.22219427914057796,43,69,0,0
ivosidenib,DB14568,['L01XM02'],['L0,['L01,False,0.03570600510085787,0.05285577675389029,2.3256444234922244e-05,0.22219048299282596,46,108,0,0
