drug_id,category_name,source
DB12489,"Antibodies, Monoclonal",DrugBank
DB12489,Antibody-drug Conjugates,DrugBank
DB12489,Antineoplastic Agents,DrugBank
DB12489,Antineoplastic and Immunomodulating Agents,DrugBank
DB12489,Blood Proteins,DrugBank
DB12489,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12489,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12489,Cytochrome P-450 Substrates,DrugBank
DB12489,Globulins,DrugBank
DB12489,Immunoconjugates,DrugBank
DB12489,Immunoglobulins,DrugBank
DB12489,Immunologic Factors,DrugBank
DB12489,Immunoproteins,DrugBank
DB12489,"Lactams, Macrocyclic",DrugBank
DB12489,Lactones,DrugBank
DB12489,Microtubule Inhibition,DrugBank
DB12489,Monoclonal antibodies and antibody drug conjugates,DrugBank
DB12489,P-glycoprotein substrates,DrugBank
DB12489,Proteins,DrugBank
DB12489,Serum Globulins,DrugBank
DB12492,Analgesics,DrugBank
DB12492,Central Nervous System Agents,DrugBank
DB12492,Central Nervous System Depressants,DrugBank
DB12492,Diphenylpropylamine Derivatives,DrugBank
DB12492,Isonipecotic Acids,DrugBank
DB12492,Narcotics,DrugBank
DB12492,Nervous System,DrugBank
DB12492,Opioids,DrugBank
DB12492,Peripheral Nervous System Agents,DrugBank
DB12492,Piperidines,DrugBank
DB12492,Sensory System Agents,DrugBank
DB12492,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB12498,"Amino Acids, Peptides, and Proteins",DrugBank
DB12498,Antibodies,DrugBank
DB12498,"Antibodies, Monoclonal",DrugBank
DB12498,"Antibodies, Monoclonal, Humanized",DrugBank
DB12498,Antineoplastic Agents,DrugBank
DB12498,Antineoplastic and Immunomodulating Agents,DrugBank
DB12498,Blood Proteins,DrugBank
DB12498,Cancer immunotherapy,DrugBank
DB12498,Chemokine Receptor Type 4 Interaction,DrugBank
DB12498,Chemokine Receptor Type 4 Interactions,DrugBank
DB12498,Globulins,DrugBank
DB12498,Immunoglobulins,DrugBank
DB12498,Immunoproteins,DrugBank
DB12498,Immunotherapy,DrugBank
DB12498,Monoclonal antibodies and antibody drug conjugates,DrugBank
DB12498,Narrow Therapeutic Index Drugs,DrugBank
DB12498,Proteins,DrugBank
DB12498,Serum Globulins,DrugBank
DB12500,Amides,DrugBank
DB12500,Antineoplastic Agents,DrugBank
DB12500,Antineoplastic and Immunomodulating Agents,DrugBank
DB12500,BCRP/ABCG2 Inhibitors,DrugBank
DB12500,Benzene Derivatives,DrugBank
DB12500,Cytochrome P-450 CYP2C19 Substrates,DrugBank
DB12500,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB12500,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB12500,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12500,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12500,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12500,Cytochrome P-450 Substrates,DrugBank
DB12500,Genito Urinary System and Sex Hormones,DrugBank
DB12500,Gynecological Antiinfectives and Antiseptics,DrugBank
DB12500,Janus Kinase Inhibitor,DrugBank
DB12500,Kinase Inhibitor,DrugBank
DB12500,MATE 1 Inhibitors,DrugBank
DB12500,MATE 2 Inhibitors,DrugBank
DB12500,MATE inhibitors,DrugBank
DB12500,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB12500,OATP1B3 inhibitors,DrugBank
DB12500,P-glycoprotein inhibitors,DrugBank
DB12500,P-glycoprotein substrates,DrugBank
DB12500,Protein Kinase Inhibitors,DrugBank
DB12500,Sulfonamides,DrugBank
DB12500,Sulfones,DrugBank
DB12500,Sulfur Compounds,DrugBank
DB12500,Tyrosine Kinase Inhibitors,DrugBank
DB12513,Anti-Inflammatory Agents,DrugBank
DB12513,Antioxidants,DrugBank
DB12513,Cytochrome P-450 CYP2C8 Inducers,DrugBank
DB12513,Cytochrome P-450 CYP2C8 Inducers (weak),DrugBank
DB12513,Cytochrome P-450 CYP2C8 Substrates,DrugBank
DB12513,Cytochrome P-450 CYP3A Inducers,DrugBank
DB12513,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12513,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB12513,Cytochrome P-450 CYP3A4 Inducers (weak),DrugBank
DB12513,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12513,Cytochrome P-450 Enzyme Inducers,DrugBank
DB12513,Cytochrome P-450 Substrates,DrugBank
DB12513,Nervous System,DrugBank
DB12513,OAT1/SLC22A6 inhibitors,DrugBank
DB12513,Oxidation-Reduction Agent,DrugBank
DB12513,Terpenes,DrugBank
DB12513,Triterpenes,DrugBank
DB12515,Alkaloids,DrugBank
DB12515,Antineoplastic Agents,DrugBank
DB12515,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12515,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12515,Cytochrome P-450 CYP3A4 Substrates (strength unknown),DrugBank
DB12515,Cytochrome P-450 Substrates,DrugBank
DB12518,"Acids, Carbocyclic",DrugBank
DB12518,Amides,DrugBank
DB12518,Antipsychotic Agents,DrugBank
DB12518,Benzamides and benzamide derivatives,DrugBank
DB12518,Benzene Derivatives,DrugBank
DB12518,Benzoates,DrugBank
DB12518,Central Nervous System Agents,DrugBank
DB12518,Central Nervous System Depressants,DrugBank
DB12518,Chlorobenzoates,DrugBank
DB12518,Dopamine Agents,DrugBank
DB12518,Dopamine Antagonists,DrugBank
DB12518,Dopamine D2 Receptor Antagonists,DrugBank
DB12518,Neurotoxic agents,DrugBank
DB12518,Neurotransmitter Agents,DrugBank
DB12518,Psychotropic Drugs,DrugBank
DB12518,Tranquilizing Agents,DrugBank
DB12520,"Amino Acids, Peptides, and Proteins",DrugBank
DB12520,Antibodies,DrugBank
DB12520,"Antibodies, Monoclonal",DrugBank
DB12520,"Antibodies, Monoclonal, Humanized",DrugBank
DB12520,Blood Proteins,DrugBank
DB12520,Globulins,DrugBank
DB12520,Immunoglobulins,DrugBank
DB12520,Immunoproteins,DrugBank
DB12520,Proteins,DrugBank
DB12520,Serum Globulins,DrugBank
DB12523,Antihistamines for Systemic Use,DrugBank
DB12523,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB12523,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB12523,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12523,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12523,Histamine Agents,DrugBank
DB12523,Histamine Antagonists,DrugBank
DB12523,Histamine H1 Antagonists,DrugBank
DB12523,"Histamine H1 Antagonists, Non-Sedating",DrugBank
DB12523,Moderate Risk QTc-Prolonging Agents,DrugBank
DB12523,Neurotransmitter Agents,DrugBank
DB12523,QTc Prolonging Agents,DrugBank
DB12525,"Adjuvants, Immunologic",DrugBank
DB12525,"Amino Acids, Peptides, and Proteins",DrugBank
DB12525,Antineoplastic Agents,DrugBank
DB12525,Antineoplastic and Immunomodulating Agents,DrugBank
DB12525,Biological Factors,DrugBank
DB12525,Carbohydrates,DrugBank
DB12525,Colony-Stimulating Factors,DrugBank
DB12525,Cytokines,DrugBank
DB12525,Glycoconjugates,DrugBank
DB12525,Glycoproteins,DrugBank
DB12525,Granulocyte-Macrophage Colony-Stimulating Factor,DrugBank
DB12525,Hematopoietic Cell Growth Factors,DrugBank
DB12525,Intercellular Signaling Peptides and Proteins,DrugBank
DB12525,Peptides,DrugBank
DB12525,Proteins,DrugBank
DB12526,"Acids, Acyclic",DrugBank
DB12526,Adrenergic Agonists,DrugBank
DB12526,Adrenergic beta-2 Receptor Agonists,DrugBank
DB12526,Adrenergic beta-Agonists,DrugBank
DB12526,Anticholinergic Agents,DrugBank
DB12526,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12526,Muscarinic Antagonists,DrugBank
DB12526,Quinolines,DrugBank
DB12530,"Amino Acids, Peptides, and Proteins",DrugBank
DB12530,Antibodies,DrugBank
DB12530,"Antibodies, Monoclonal",DrugBank
DB12530,"Antibodies, Monoclonal, Humanized",DrugBank
DB12530,Antineoplastic and Immunomodulating Agents,DrugBank
DB12530,Blood Proteins,DrugBank
DB12530,CD19 Directed Cytolytic Antibodies,DrugBank
DB12530,CD19-directed Cytolytic Antibody,DrugBank
DB12530,Globulins,DrugBank
DB12530,Immunoglobulins,DrugBank
DB12530,Immunoproteins,DrugBank
DB12530,Immunosuppressive Agents,DrugBank
DB12530,Proteins,DrugBank
DB12530,Selective Immunosuppressants,DrugBank
DB12530,Serum Globulins,DrugBank
DB12531,Anti-HIV Agents,DrugBank
DB12531,Anti-Infective Agents,DrugBank
DB12531,Anti-Retroviral Agents,DrugBank
DB12531,Antiviral Agents,DrugBank
DB12531,Cytochrome P-450 CYP1A2 Substrates,DrugBank
DB12531,Cytochrome P-450 Substrates,DrugBank
DB12531,Enzyme Inhibitors,DrugBank
DB12531,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12531,Nucleic Acid Synthesis Inhibitors,DrugBank
DB12531,Purines,DrugBank
DB12531,Purinones,DrugBank
DB12531,Reverse Transcriptase Inhibitors,DrugBank
DB12531,Xanthine derivatives,DrugBank
DB12532,Agents for Treatment of Hemorrhoids and Anal Fissures for Topical Use,DrugBank
DB12532,Alcohols,DrugBank
DB12532,Amines,DrugBank
DB12532,Amino Alcohols,DrugBank
DB12532,Anesthetics,DrugBank
DB12532,"Anesthetics, Local",DrugBank
DB12532,Central Nervous System Agents,DrugBank
DB12532,Central Nervous System Depressants,DrugBank
DB12532,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12532,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12532,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12532,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12532,Peripheral Nervous System Agents,DrugBank
DB12532,Sensory System Agents,DrugBank
DB12532,Vasoprotectives,DrugBank
DB12534,"Amino Acids, Peptides, and Proteins",DrugBank
DB12534,Antibodies,DrugBank
DB12534,"Antibodies, Monoclonal",DrugBank
DB12534,Antirheumatic Agents,DrugBank
DB12534,Blood Proteins,DrugBank
DB12534,Globulins,DrugBank
DB12534,Immunoglobulins,DrugBank
DB12534,Immunoproteins,DrugBank
DB12534,Proteins,DrugBank
DB12534,Serum Globulins,DrugBank
DB12537,Benzazepines,DrugBank
DB12537,Benzodiazepines and benzodiazepine derivatives,DrugBank
DB12537,"Benzodiazepines, antagonists & inhibitors",DrugBank
DB12537,Central Nervous System Depressants,DrugBank
DB12537,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12537,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12537,Cytochrome P-450 Substrates,DrugBank
DB12537,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12539,Anthelmintics,DrugBank
DB12539,Anti-Infective Agents,DrugBank
DB12539,Anticarcinogenic Agents,DrugBank
DB12539,Antineoplastic Agents,DrugBank
DB12539,Antiparasitic Agents,DrugBank
DB12539,Antiplatyhelmintic Agents,DrugBank
DB12539,"Compounds used in a research, industrial, or household setting",DrugBank
DB12539,Enzyme Inhibitors,DrugBank
DB12539,Nucleic Acid Synthesis Inhibitors,DrugBank
DB12539,Protective Agents,DrugBank
DB12539,Reverse Transcriptase Inhibitors,DrugBank
DB12539,Schistosomicides,DrugBank
DB12539,Sulfur Compounds,DrugBank
DB12543,Alkaloids,DrugBank
DB12543,Antipsychotic Agents,DrugBank
DB12543,Central Nervous System Agents,DrugBank
DB12543,Central Nervous System Depressants,DrugBank
DB12543,Cytochrome P-450 CYP2C19 Substrates,DrugBank
DB12543,Cytochrome P-450 CYP2C8 Substrates,DrugBank
DB12543,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12543,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12543,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB12543,Cytochrome P-450 Substrates,DrugBank
DB12543,"Diazepines, Oxazepines, Thiazepines and Oxepines",DrugBank
DB12543,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12543,Morphinans,DrugBank
DB12543,Nervous System,DrugBank
DB12543,Opiate Alkaloids,DrugBank
DB12543,Opioid Antagonists,DrugBank
DB12543,Peripheral Nervous System Agents,DrugBank
DB12543,Phenanthrenes,DrugBank
DB12543,Psycholeptics,DrugBank
DB12543,Sensory System Agents,DrugBank
DB12545,"Acids, Carbocyclic",DrugBank
DB12545,Agents causing hyperkalemia,DrugBank
DB12545,Agents that produce hypertension,DrugBank
DB12545,Analgesics,DrugBank
DB12545,"Analgesics, Non-Narcotic",DrugBank
DB12545,Anti-Inflammatory Agents,DrugBank
DB12545,"Anti-Inflammatory Agents, Non-Steroidal",DrugBank
DB12545,Antiplatelet agents,DrugBank
DB12545,Antirheumatic Agents,DrugBank
DB12545,Blood and Blood Forming Organs,DrugBank
DB12545,Cyclooxygenase Inhibitors,DrugBank
DB12545,Enzyme Inhibitors,DrugBank
DB12545,Hematologic Agents,DrugBank
DB12545,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12545,Nephrotoxic agents,DrugBank
DB12545,Non COX-2 selective NSAIDS,DrugBank
DB12545,Peripheral Nervous System Agents,DrugBank
DB12545,Platelet Aggregation Inhibitors Excl. Heparin,DrugBank
DB12545,Sensory System Agents,DrugBank
DB12548,Agents Acting on the Renin-Angiotensin System,DrugBank
DB12548,Amides,DrugBank
DB12548,Angiotensin 2 Receptor Blocker,DrugBank
DB12548,Angiotensin II receptor antagonists,DrugBank
DB12548,Angiotensin II Type 1 Receptor Blockers,DrugBank
DB12548,Angiotensin Receptor Antagonists,DrugBank
DB12548,BCRP/ABCG2 Inhibitors,DrugBank
DB12548,BCRP/ABCG2 Substrates,DrugBank
DB12548,Cytochrome P-450 CYP2B6 Inducers,DrugBank
DB12548,Cytochrome P-450 CYP2B6 Inducers (strength unknown),DrugBank
DB12548,Cytochrome P-450 CYP2C19 Inducers,DrugBank
DB12548,Cytochrome P-450 CYP2C19 Inducers (strength unknown),DrugBank
DB12548,Cytochrome P-450 CYP2C9 Inducers,DrugBank
DB12548,Cytochrome P-450 CYP2C9 Inducers (strength unknown),DrugBank
DB12548,Cytochrome P-450 CYP3A Inducers,DrugBank
DB12548,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12548,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12548,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB12548,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB12548,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12548,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12548,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12548,Cytochrome P-450 Enzyme Inducers,DrugBank
DB12548,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12548,Cytochrome P-450 Substrates,DrugBank
DB12548,Dual Endothelin Type A Receptor/Ang II Subtype 1 Receptor Antagonist (DEARA),DrugBank
DB12548,Endothelin Receptor Antagonists,DrugBank
DB12548,OAT3/SLC22A8 Inhibitors,DrugBank
DB12548,OATP1B3 inhibitors,DrugBank
DB12548,P-glycoprotein inhibitors,DrugBank
DB12548,P-glycoprotein substrates,DrugBank
DB12548,Sulfones,DrugBank
DB12548,Sulfur Compounds,DrugBank
DB12549,Antineoplastic Agents,DrugBank
DB12549,"Compounds used in a research, industrial, or household setting",DrugBank
DB12549,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12549,Indicators and Reagents,DrugBank
DB12549,Intercalating Agents,DrugBank
DB12549,Laboratory Chemicals,DrugBank
DB12551,Adrenergic Agents,DrugBank
DB12551,Adrenergic alpha-2 Receptor Antagonists,DrugBank
DB12551,Adrenergic alpha-Antagonists,DrugBank
DB12551,Adrenergic Antagonists,DrugBank
DB12551,Agents that produce hypertension,DrugBank
DB12551,Dioxanes,DrugBank
DB12551,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12551,Imidazoles,DrugBank
DB12551,Neurotransmitter Agents,DrugBank
DB12554,Agents Causing Muscle Toxicity,DrugBank
DB12554,Agents producing tachycardia,DrugBank
DB12554,Alimentary Tract and Metabolism,DrugBank
DB12554,Amines,DrugBank
DB12554,Anticholinergic Agents,DrugBank
DB12554,Autonomic Agents,DrugBank
DB12554,Central Nervous System Agents,DrugBank
DB12554,Drugs for Functional Gastrointestinal Disorders,DrugBank
DB12554,Ethylamines,DrugBank
DB12554,Muscarinic Antagonists,DrugBank
DB12554,Parasympatholytics,DrugBank
DB12554,Peripheral Nervous System Agents,DrugBank
DB12554,"Synthetic Anticholinergics, Esters With Tertiary Amino Group",DrugBank
DB12560,"Amino Acids, Peptides, and Proteins",DrugBank
DB12560,Antibodies,DrugBank
DB12560,"Antibodies, Monoclonal",DrugBank
DB12560,"Antibodies, Monoclonal, Humanized",DrugBank
DB12560,Blood Proteins,DrugBank
DB12560,Globulins,DrugBank
DB12560,Immunoglobulins,DrugBank
DB12560,Immunoproteins,DrugBank
DB12560,Proteins,DrugBank
DB12560,Serum Globulins,DrugBank
DB12565,Amines,DrugBank
DB12565,Antineoplastic Agents,DrugBank
DB12565,Enzyme Inhibitors,DrugBank
DB12565,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12565,Histone Deacetylase Inhibitors,DrugBank
DB12565,Hydroxy Acids,DrugBank
DB12565,Hydroxylamines,DrugBank
DB12565,Moderate Risk QTc-Prolonging Agents,DrugBank
DB12565,QTc Prolonging Agents,DrugBank
DB12568,"Amino Acids, Peptides, and Proteins",DrugBank
DB12568,Biological Products,DrugBank
DB12568,Carbohydrates,DrugBank
DB12568,Complex Mixtures,DrugBank
DB12568,Glycoconjugates,DrugBank
DB12568,Glycoproteins,DrugBank
DB12568,Membrane Proteins,DrugBank
DB12568,Proteins,DrugBank
DB12568,Vaccines,DrugBank
DB12576,"Acids, Carbocyclic",DrugBank
DB12576,Central Nervous System Depressants,DrugBank
DB12576,Hypnotics and Sedatives,DrugBank
DB12577,Antineoplastic Agents,DrugBank
DB12577,"Antineoplastic Agents, Phytogenic",DrugBank
DB12577,Benzene Derivatives,DrugBank
DB12577,Benzylidene Compounds,DrugBank
DB12578,Anti-Inflammatory Agents,DrugBank
DB12578,"Nucleic Acids, Nucleotides, and Nucleosides",DrugBank
DB12578,Nucleotides,DrugBank
DB12578,Oligonucleotides,DrugBank
DB12578,Pegylated agents,DrugBank
DB12578,Polynucleotides,DrugBank
DB12579,Dopamine Agents,DrugBank
DB12579,Dopamine Antagonists,DrugBank
DB12579,Dopamine D2 Receptor Antagonists,DrugBank
DB12579,Neurotransmitter Agents,DrugBank
DB12582,Alkenes,DrugBank
DB12582,Alkynes,DrugBank
DB12582,Amides,DrugBank
DB12582,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12582,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12582,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12582,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12582,Dioxoles,DrugBank
DB12582,Enzyme Inhibitors,DrugBank
DB12582,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12582,"Hydrocarbons, Acyclic",DrugBank
DB12582,Monoamine Oxidase A Inhibitors  for interaction with Monoamine Oxidase A substrates,DrugBank
DB12582,P-glycoprotein inhibitors,DrugBank
DB12582,Piper nigrum,DrugBank
DB12584,"Amino Acids, Peptides, and Proteins",DrugBank
DB12584,Antibodies,DrugBank
DB12584,"Antibodies, Monoclonal",DrugBank
DB12584,Blood Proteins,DrugBank
DB12584,Globulins,DrugBank
DB12584,Immunoglobulins,DrugBank
DB12584,Immunoproteins,DrugBank
DB12584,Proteins,DrugBank
DB12584,Serum Globulins,DrugBank
DB12589,"Amino Acids, Peptides, and Proteins",DrugBank
DB12589,Antibodies,DrugBank
DB12589,"Antibodies, Monoclonal",DrugBank
DB12589,"Antibodies, Monoclonal, Humanized",DrugBank
DB12589,Antineoplastic Agents,DrugBank
DB12589,"Antineoplastic Agents, Immunological",DrugBank
DB12589,Blood Proteins,DrugBank
DB12589,Globulins,DrugBank
DB12589,Immunoglobulins,DrugBank
DB12589,Immunoproteins,DrugBank
DB12589,Proteins,DrugBank
DB12589,Serum Globulins,DrugBank
DB12590,Benzazepines,DrugBank
DB12590,Central Nervous System Agents,DrugBank
DB12590,Central Nervous System Depressants,DrugBank
DB12590,GABA Agents,DrugBank
DB12590,GABA Modulators,DrugBank
DB12590,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12590,Hypnotics (Nonbenzodiazepine),DrugBank
DB12590,Hypnotics and Sedatives,DrugBank
DB12590,Neurotransmitter Agents,DrugBank
DB12590,Sulfur Compounds,DrugBank
DB12593,Antineoplastic Agents,DrugBank
DB12593,Azirines,DrugBank
DB12593,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12593,Indoles,DrugBank
DB12593,Quinones,DrugBank
DB12596,Antimitotic Agents,DrugBank
DB12596,Antineoplastic Agents,DrugBank
DB12596,"Antineoplastic Agents, Phytogenic",DrugBank
DB12596,Benzene Derivatives,DrugBank
DB12596,Benzyl Compounds,DrugBank
DB12596,Combretum,DrugBank
DB12596,Mitosis Modulators,DrugBank
DB12596,Tubulin Modulators,DrugBank
DB12597,Antineoplastic Agents,DrugBank
DB12597,Antineoplastic and Immunomodulating Agents,DrugBank
DB12597,Bcr-Abl Tyrosine Kinase Inhibitors,DrugBank
DB12597,BCRP/ABCG2 Inhibitors,DrugBank
DB12597,BCRP/ABCG2 Substrates,DrugBank
DB12597,Cytochrome P-450 CYP2C19 Inhibitors,DrugBank
DB12597,Cytochrome P-450 CYP2C19 inhibitors (strength unknown),DrugBank
DB12597,Cytochrome P-450 CYP2C9 Inhibitors,DrugBank
DB12597,Cytochrome P-450 CYP2C9 Inhibitors (strength unknown),DrugBank
DB12597,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12597,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12597,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12597,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12597,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12597,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12597,Cytochrome P-450 Substrates,DrugBank
DB12597,Enzyme Inhibitors,DrugBank
DB12597,Nicotinic Acids,DrugBank
DB12597,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB12597,OATP1B3 inhibitors,DrugBank
DB12597,OCT1 inhibitors,DrugBank
DB12597,P-glycoprotein inhibitors,DrugBank
DB12597,P-glycoprotein substrates,DrugBank
DB12597,Protein Kinase Inhibitors,DrugBank
DB12597,Pyridines,DrugBank
DB12597,Tyrosine Kinase Inhibitors,DrugBank
DB12597,UGT1A1 Inhibitors,DrugBank
DB12597,UGT2B17 substrates,DrugBank
DB12597,UGT2B7 substrates,DrugBank
DB12598,Amidines,DrugBank
DB12598,Analgesics,DrugBank
DB12598,"Analgesics, Non-Narcotic",DrugBank
DB12598,Anti-Inflammatory Agents,DrugBank
DB12598,Anticoagulants,DrugBank
DB12598,Antirheumatic Agents,DrugBank
DB12598,Complement Inactivating Agents,DrugBank
DB12598,Enzyme Inhibitors,DrugBank
DB12598,"Fibrinolysin, antagonists & inhibitors",DrugBank
DB12598,Hematologic Agents,DrugBank
DB12598,Immunologic Factors,DrugBank
DB12598,"Kallikreins, antagonists & inhibitors",DrugBank
DB12598,OCT1 substrates,DrugBank
DB12598,OCT2 Substrates,DrugBank
DB12598,Peripheral Nervous System Agents,DrugBank
DB12598,Protease Inhibitors,DrugBank
DB12598,Sensory System Agents,DrugBank
DB12598,Serine Protease Inhibitors,DrugBank
DB12598,Trypsin Inhibitors,DrugBank
DB12604,Agents that produce neuromuscular block (indirect),DrugBank
DB12604,Aminoglycoside Antibacterials,DrugBank
DB12604,Anti-Bacterial Agents,DrugBank
DB12604,Anti-Infective Agents,DrugBank
DB12604,Antibacterials for Systemic Use,DrugBank
DB12604,Antiinfectives for Systemic Use,DrugBank
DB12604,Carbohydrates,DrugBank
DB12604,Drugs that are Mainly Renally Excreted,DrugBank
DB12604,Drugs that are Mainly Renally Excreted with a Narrow Therapeutic Index,DrugBank
DB12604,Enzyme Inhibitors,DrugBank
DB12604,Gentamicins,DrugBank
DB12604,Glycosides,DrugBank
DB12604,Narrow Therapeutic Index Drugs,DrugBank
DB12604,Nephrotoxic agents,DrugBank
DB12604,Protein Synthesis Inhibitors,DrugBank
DB12605,"Acids, Carbocyclic",DrugBank
DB12605,Antiarrhythmic agents,DrugBank
DB12605,Benzene Derivatives,DrugBank
DB12605,Calcium Channel Blockers,DrugBank
DB12605,Calcium Channel Blockers (Nondihydropyridine),DrugBank
DB12605,Calcium-Regulating Hormones and Agents,DrugBank
DB12605,Cardiovascular Agents,DrugBank
DB12605,Cytochrome P-450 CYP2C9 Inhibitors,DrugBank
DB12605,Cytochrome P-450 CYP2C9 Inhibitors (strength unknown),DrugBank
DB12605,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB12605,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB12605,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12605,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12605,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12605,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12605,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12605,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB12605,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12605,Cytochrome P-450 Substrates,DrugBank
DB12605,MATE 1 Inhibitors,DrugBank
DB12605,MATE inhibitors,DrugBank
DB12605,Membrane Transport Modulators,DrugBank
DB12605,OATP1B1/SLCO1B1 Substrates,DrugBank
DB12605,P-glycoprotein inhibitors,DrugBank
DB12605,P-glycoprotein substrates,DrugBank
DB12605,Phenylalkylamine Derivatives,DrugBank
DB12605,Selective Calcium Channel Blockers With Direct Cardiac Effects,DrugBank
DB12609,"Amino Acids, Peptides, and Proteins",DrugBank
DB12609,Antibodies,DrugBank
DB12609,"Antibodies, Monoclonal",DrugBank
DB12609,Blood Proteins,DrugBank
DB12609,Globulins,DrugBank
DB12609,Immunoglobulins,DrugBank
DB12609,Immunoproteins,DrugBank
DB12609,Proteins,DrugBank
DB12609,Serum Globulins,DrugBank
DB12610,Agents that produce hypertension,DrugBank
DB12610,Analgesics,DrugBank
DB12610,"Analgesics, Non-Narcotic",DrugBank
DB12610,Anti-Inflammatory Agents,DrugBank
DB12610,"Anti-Inflammatory Agents, Non-Steroidal",DrugBank
DB12610,Anti-Ulcer Agents,DrugBank
DB12610,Antioxidants,DrugBank
DB12610,Antirheumatic Agents,DrugBank
DB12610,Biological Factors,DrugBank
DB12610,Central Nervous System Agents,DrugBank
DB12610,"Compounds used in a research, industrial, or household setting",DrugBank
DB12610,Cyclooxygenase Inhibitors,DrugBank
DB12610,Enzyme Inhibitors,DrugBank
DB12610,Gastrointestinal Agents,DrugBank
DB12610,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12610,Neuroprotective Agents,DrugBank
DB12610,Peripheral Nervous System Agents,DrugBank
DB12610,Protective Agents,DrugBank
DB12610,Selenium Compounds,DrugBank
DB12610,Sensory System Agents,DrugBank
DB12612,Antineoplastic and Immunomodulating Agents,DrugBank
DB12612,BCRP/ABCG2 Substrates,DrugBank
DB12612,Cytochrome P-450 CYP2C8 Substrates,DrugBank
DB12612,Cytochrome P-450 CYP3A Substrates,DrugBank
