mesh_id,name,source
MESH:D009377,Multiple Endocrine Neoplasia,CTD
MESH:D009750,Nutritional and Metabolic Diseases,CTD
MESH:D019512,"Pancreatitis, Alcoholic",CTD
MESH:D010439,Peptic Ulcer Perforation,CTD
MESH:D012468,Salivary Gland Neoplasms,CTD
MESH:D015423,Scleritis,CTD
MESH:D015043,Zollinger-Ellison Syndrome,CTD
MESH:D049950,"Hyperparathyroidism, Primary",CTD
MESH:D063806,Myalgia,CTD
MESH:D012478,Salmonella Food Poisoning,CTD
MESH:D012481,"Salmonella Infections, Animal",CTD
MESH:D014735,Vibrio Infections,CTD
MESH:D000881,Anthrax,CTD
MESH:D004756,Enterobacteriaceae Infections,CTD
MESH:D015270,Mycobacterium avium-intracellulare Infection,CTD
MESH:D010000,Osteitis,CTD
MESH:D010930,Plague,CTD
MESH:D012003,Rectal Fistula,CTD
MESH:D012282,Rickettsia Infections,CTD
MESH:D013708,Tendon Injuries,CTD
MESH:D014399,"Tuberculosis, Spinal",CTD
MESH:D018589,Gastroparesis,CTD
MESH:D001005,Anus Neoplasms,CTD
MESH:D018287,"Carcinoma, Large Cell",CTD
MESH:D018827,"Carcinoma, Lewis Lung",CTD
MESH:D021441,"Carcinoma, Pancreatic Ductal",CTD
MESH:D003389,Cranial Nerve Diseases,CTD
MESH:D004426,"Ear Deformities, Acquired",CTD
MESH:D004678,Encephalomalacia,CTD
MESH:D044504,"Enterocolitis, Neutropenic",CTD
MESH:D000077277,Esophageal Squamous Cell Carcinoma,CTD
MESH:D005185,Fallopian Tube Neoplasms,CTD
MESH:D005833,"Genital Neoplasms, Female",CTD
MESH:D006030,"Glycosuria, Renal",CTD
MESH:D020275,Guillain-Barre Syndrome,CTD
OMIM:613290,"HEARING LOSS, CISPLATIN-INDUCED, SUSCEPTIBILITY TO",CTD
MESH:D018197,Hepatoblastoma,CTD
MESH:D015620,"Histiocytic Disorders, Malignant",CTD
MESH:D006646,"Histiocytosis, Langerhans-Cell",CTD
MESH:D045823,Ileus,CTD
MESH:D008207,Lymphatic Metastasis,CTD
MESH:D008275,Magnesium Deficiency,CTD
MESH:C564777,Male Germ Cell Tumor,CTD
MESH:D008444,Maxillary Sinus Neoplasms,CTD
MESH:D008480,Mediastinitis,CTD
MESH:D018328,"Melanoma, Amelanotic",CTD
MESH:D009375,"Neoplasms, Glandular and Epithelial",CTD
MESH:D009669,Nose Neoplasms,CTD
MESH:D000081015,Ototoxicity,CTD
MESH:D010236,"Paraganglioma, Extra-Adrenal",CTD
MESH:D010997,Pleural Neoplasms,CTD
MESH:D016649,Primary Ovarian Insufficiency,CTD
MESH:D011349,Proctitis,CTD
MESH:D020151,Protein C Deficiency,CTD
MESH:C538370,Retroperitoneal liposarcoma,CTD
MESH:D013584,"Sarcoma, Synovial",CTD
MESH:D013724,Teratoma,CTD
MESH:C563236,Testicular Germ Cell Tumor,CTD
MESH:D014134,Tracheal Neoplasms,CTD
MESH:D014523,Urethral Neoplasms,CTD
MESH:D014565,Urogenital Neoplasms,CTD
MESH:D014625,Vaginal Neoplasms,CTD
MESH:D000275,Adjustment Disorders,CTD
MESH:D057215,Body Dysmorphic Disorders,CTD
MESH:D053206,Nocturnal Enuresis,CTD
MESH:D010262,Paraphilic Disorders,CTD
MESH:D011293,Premenstrual Syndrome,CTD
MESH:D002418,Cattle Diseases,CTD
MESH:D004716,Endometritis,CTD
MESH:D011645,Puerperal Infection,CTD
MESH:D055728,Primary Myelofibrosis,CTD
MESH:D056647,Systemic Vasculitis,CTD
MESH:C536783,T-Lymphocytopenia,CTD
MESH:D017484,"Dermatitis, Phototoxic",CTD
MESH:D011023,"Pneumonia, Staphylococcal",CTD
MESH:D014126,"Toxoplasmosis, Ocular",CTD
MESH:D003251,"Constriction, Pathologic",CTD
MESH:D008010,Lichen Planus,CTD
MESH:D014623,Vaginal Diseases,CTD
MESH:D014820,Vitiligo,CTD
MESH:D014845,Vulvar Diseases,CTD
MESH:D015439,"Leprosy, Borderline",CTD
MESH:D015440,"Leprosy, Lepromatous",CTD
MESH:D056006,"Leprosy, Multibacillary",CTD
MESH:D010020,Osteonecrosis,CTD
MESH:D017511,Pyoderma Gangrenosum,CTD
MESH:D013159,Splenic Infarction,CTD
MESH:D018223,Dermatofibrosarcoma,CTD
MESH:D007889,Leiomyoma,CTD
MESH:D000858,Anovulation,CTD
MESH:D008591,Meningomyelocele,CTD
MESH:D017699,Pelvic Pain,CTD
MESH:D011271,"Pregnancy, Ectopic",CTD
MESH:D001044,Aphonia,CTD
MESH:D000067836,Hoarding Disorder,CTD
MESH:D009450,Neurodermatitis,CTD
MESH:D055964,Alien Limb Phenomenon,CTD
MESH:D019958,Attention Deficit and Disruptive Behavior Disorders,CTD
MESH:C538136,Hyperexplexia hereditary,CTD
MESH:D020184,Night Terrors,CTD
MESH:D016893,Carotid Stenosis,CTD
MESH:D014647,Varicose Ulcer,CTD
MESH:D001883,Borderline Personality Disorder,CTD
MESH:D052018,Bulimia Nervosa,CTD
MESH:D054059,Coronary Occlusion,CTD
MESH:D020345,"Enterocolitis, Necrotizing",CTD
MESH:D005244,Fecal Impaction,CTD
MESH:D020961,Lewy Body Disease,CTD
MESH:D020385,Myokymia,CTD
MESH:D010265,Paraproteinemias,CTD
MESH:D000006,"Abdomen, Acute",CTD
MESH:D000037,Abruptio Placentae,CTD
MESH:D016170,Accelerated Idioventricular Rhythm,CTD
MESH:D000309,Adrenal Insufficiency,CTD
MESH:D015526,AIDS Dementia Complex,CTD
MESH:D020759,Anterior Spinal Artery Syndrome,CTD
MESH:D000987,Antisocial Personality Disorder,CTD
MESH:D001014,Aortic Aneurysm,CTD
MESH:D001019,Aortic Rupture,CTD
MESH:C538260,Atresia of small intestine,CTD
MESH:D020144,Basal Ganglia Cerebrovascular Disease,CTD
MESH:D020145,Basal Ganglia Hemorrhage,CTD
MESH:D001906,Botulism,CTD
MESH:D020215,"Carotid Artery, Internal, Dissection",CTD
MESH:D020863,Central Nervous System Cysts,CTD
MESH:D003027,Cluster Headache,CTD
MESH:D003449,Cryoglobulinemia,CTD
MESH:D004646,Emphysema,CTD
MESH:D004673,"Encephalomyelitis, Acute Disseminated",CTD
MESH:D004692,Endarteritis,CTD
MESH:D005151,Facial Injuries,CTD
MESH:D005316,Fetal Distress,CTD
MESH:D005352,Fibromuscular Dysplasia,CTD
MESH:D005383,Finger Injuries,CTD
MESH:D005402,Fistula,CTD
MESH:D021501,Flank Pain,CTD
MESH:D020139,Gastroschisis,CTD
MESH:D005882,Gingival Diseases,CTD
MESH:D005889,Gingival Recession,CTD
MESH:D015745,"Granuloma, Foreign-Body",CTD
MESH:D006103,"Granuloma, Lethal Midline",CTD
MESH:D003639,"Hearing Loss, Sudden",CTD
MESH:D020199,"Hematoma, Subdural, Acute",CTD
MESH:D006465,Hemoperitoneum,CTD
MESH:D006832,Hydranencephaly,CTD
MESH:D020925,"Hypoxia-Ischemia, Brain",CTD
MESH:D017543,Iliac Aneurysm,CTD
MESH:D020762,"Infarction, Posterior Cerebral Artery",CTD
MESH:D020765,Intracranial Arterial Diseases,CTD
MESH:D007443,Intussusception,CTD
MESH:C536884,Kleeblattschaedel syndrome,CTD
MESH:D007767,Lacrimal Duct Obstruction,CTD
MESH:D007805,Language Development Disorders,CTD
MESH:D008047,Lip Diseases,CTD
MESH:D008471,Meconium Aspiration Syndrome,CTD
MESH:D008478,Mediastinal Emphysema,CTD
MESH:D065666,Mesenteric Ischemia,CTD
MESH:D008641,Mesenteric Vascular Occlusion,CTD
MESH:D020331,Mobius Syndrome,CTD
MESH:D020422,Mononeuropathies,CTD
MESH:D009059,Mouth Diseases,CTD
MESH:D018218,"Neoplasms, Fibrous Tissue",CTD
MESH:D009667,"Nose Deformities, Acquired",CTD
MESH:D016155,Oral Fistula,CTD
MESH:D054517,Orbital Cellulitis,CTD
MESH:D010254,Paranasal Sinus Diseases,CTD
MESH:D010510,Periodontal Diseases,CTD
MESH:D010921,Placenta Accreta,CTD
MESH:D011026,Pneumopericardium,CTD
MESH:D011030,Pneumothorax,CTD
MESH:D011045,Poland Syndrome,CTD
MESH:D011086,Polycythemia,CTD
MESH:D011250,"Pregnancy Complications, Hematologic",CTD
MESH:D005322,Premature Rupture of Fetal Membranes,CTD
MESH:D054060,Pulmonary Infarction,CTD
MESH:D020146,Putaminal Hemorrhage,CTD
MESH:D019962,Reactive Attachment Disorder,CTD
MESH:D016156,Respiratory Tract Fistula,CTD
MESH:D012797,"Sialometaplasia, Necrotizing",CTD
MESH:D009057,Stomatognathic Diseases,CTD
MESH:D013352,Subcutaneous Emphysema,CTD
MESH:D015819,"Substance Abuse, Intravenous",CTD
MESH:D013398,Sudden Infant Death,CTD
MESH:D013590,"Syphilis, Congenital",CTD
MESH:D013706,Temporomandibular Joint Dysfunction Syndrome,CTD
MESH:D014077,Tooth Erosion,CTD
MESH:D014256,Trichotillomania,CTD
MESH:D038062,"Upper Extremity Deformities, Congenital",CTD
MESH:D014525,Urethral Stricture,CTD
MESH:D014597,Uterine Rupture,CTD
MESH:D014653,Vascular Headaches,CTD
MESH:D014689,Venous Insufficiency,CTD
MESH:D004310,Double Outlet Right Ventricle,CTD
MESH:D005494,Folic Acid Deficiency,CTD
MESH:D012891,Sleep Apnea Syndromes,CTD
MESH:D001039,"Aphasia, Broca",CTD
MESH:D015535,"Arthritis, Psoriatic",CTD
MESH:D004314,Down Syndrome,CTD
MESH:D004618,"Embolism, Air",CTD
MESH:D007039,Hypotrichosis,CTD
MESH:D013281,"Stomatitis, Aphthous",CTD
MESH:D020955,Striatonigral Degeneration,CTD
MESH:D016463,Sweet Syndrome,CTD
MESH:C566627,"Ceroid Lipofuscinosis, Neuronal, 6",CTD
MESH:C566858,Copper-Overload Cirrhosis,CTD
MESH:C565846,"Copper Toxicosis, Idiopathic",CTD
MESH:D007562,Creutzfeldt-Jakob Syndrome,CTD
MESH:D003554,Cystinosis,CTD
MESH:D030401,Cytochrome-c Oxidase Deficiency,CTD
MESH:D003677,Deficiency Diseases,CTD
MESH:D058065,Diabetic Cardiomyopathies,CTD
MESH:C563739,Erythrokeratodermia Variabilis 3,CTD
MESH:C536004,Familial apoceruloplasmin deficiency,CTD
MESH:D020260,"Heavy Metal Poisoning, Nervous System",CTD
MESH:D006527,Hepatolenticular Degeneration,CTD
MESH:D007706,Menkes Kinky Hair Syndrome,CTD
MESH:D061206,Neoplasm Micrometastasis,CTD
MESH:C537860,Occipital horn syndrome,CTD
MESH:D015422,Scleral Diseases,CTD
MESH:D018319,Neurofibrosarcoma,CTD
MESH:D059445,Anhedonia,CTD
MESH:D018923,Persian Gulf Syndrome,CTD
MESH:D013217,Starvation,CTD
MESH:D006104,"Granuloma, Plasma Cell",CTD
MESH:D017728,"Lymphoma, Large-Cell, Anaplastic",CTD
MESH:D055756,Meningeal Carcinomatosis,CTD
MESH:D019973,Alcohol-Related Disorders,CTD
MESH:D000070642,"Brain Injuries, Traumatic",CTD
MESH:D003103,Coloboma,CTD
MESH:D016510,Corneal Neovascularization,CTD
MESH:D015417,Hereditary Sensory and Motor Neuropathy,CTD
MESH:D009134,"Muscular Atrophy, Spinal",CTD
MESH:D009385,Neoplastic Processes,CTD
MESH:D009423,Nervous System Neoplasms,CTD
MESH:D020326,Migraine without Aura,CTD
MESH:D015863,Iridocyclitis,CTD
MESH:D018255,"Adenomatosis, Pulmonary",CTD
MESH:D053713,Azoospermia,CTD
MESH:D016569,Blepharophimosis,CTD
MESH:D002296,Carcinosarcoma,CTD
MESH:D020226,Cavernous Sinus Thrombosis,CTD
MESH:D000084202,Chemotherapy-Related Cognitive Impairment,CTD
MESH:D003330,Coronary Vessel Anomalies,CTD
MESH:D003398,Craniosynostoses,CTD
MESH:D058405,Desmoplastic Small Round Cell Tumor,CTD
MESH:C565730,"Diabetes Mellitus, Congenital Autoimmune",CTD
MESH:D004418,"Dyspnea, Paroxysmal",CTD
MESH:C574275,Ectrodactyly,CTD
MESH:D004480,Ectromelia,CTD
MESH:D005532,"Foot Deformities, Congenital",CTD
MESH:D006058,Gonadal Disorders,CTD
MESH:D054144,"Heart Failure, Diastolic",CTD
MESH:D054143,"Heart Failure, Systolic",CTD
MESH:D006467,Hemophilia A,CTD
MESH:D058922,Inflammatory Breast Neoplasms,CTD
MESH:D020945,"Lupus Vasculitis, Central Nervous System",CTD
MESH:D054391,"Lymphoma, Extranodal NK-T-Cell",CTD
MESH:D017590,"Myelinolysis, Central Pontine",CTD
MESH:D018213,"Neoplasms, Bone Tissue",CTD
MESH:D011123,Polyploidy,CTD
MESH:D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,CTD
MESH:D054218,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,CTD
MESH:D011702,Pyelitis,CTD
MESH:D056653,Rheumatoid Vasculitis,CTD
MESH:D012793,Sialadenitis,CTD
OMIM:102530,SPERMATOGENIC FAILURE 6,CTD
MESH:D013479,Superior Vena Cava Syndrome,CTD
MESH:D013967,"Thyroiditis, Autoimmune",CTD
MESH:D014515,Ureteral Diseases,CTD
MESH:D014718,Vesico-Ureteral Reflux,CTD
MESH:D000075224,Cardiac Conduction System Disease,CTD
MESH:D005886,Gingival Hypertrophy,CTD
MESH:D019214,Gingival Overgrowth,CTD
MESH:D006628,Hirsutism,CTD
MESH:D007638,Keratoconjunctivitis Sicca,CTD
MESH:D008664,"Metal Metabolism, Inborn Errors",CTD
MESH:D009145,Mushroom Poisoning,CTD
MESH:D050500,"Pancreatitis, Chronic",CTD
MESH:D011529,"Protozoan Infections, Animal",CTD
MESH:D012625,Sebaceous Gland Diseases,CTD
MESH:D013086,Spermatic Cord Torsion,CTD
MESH:D015866,"Uveitis, Posterior",CTD
MESH:D014985,Xerophthalmia,CTD
MESH:D018256,Adenomatous Polyps,CTD
MESH:D012628,"Dermatitis, Seborrheic",CTD
MESH:D007027,Hypothalamic Diseases,CTD
MESH:D008579,Meningioma,CTD
MESH:D011629,"Puberty, Precocious",CTD
MESH:D059327,Brachydactyly,CTD
MESH:D010244,"Bulbar Palsy, Progressive",CTD
MESH:D002828,Choristoma,CTD
MESH:D004677,Encephalocele,CTD
MESH:D000078064,Gestational Weight Gain,CTD
MESH:D015448,"Leukemia, B-Cell",CTD
MESH:D004915,"Leukemia, Erythroblastic, Acute",CTD
MESH:D007953,"Leukemia, Radiation-Induced",CTD
MESH:D008577,Meningeal Neoplasms,CTD
MESH:D009188,"Myelitis, Transverse",CTD
MESH:D010034,Otitis Media with Effusion,CTD
MESH:D020336,"Paraparesis, Spastic",CTD
MESH:D011252,"Pregnancy Complications, Neoplastic",CTD
MESH:D020828,Pseudobulbar Palsy,CTD
MESH:D015792,Retinal Dysplasia,CTD
MESH:D013122,Spinal Diseases,CTD
MESH:D013952,Thymus Hyperplasia,CTD
MESH:D002276,Carcinoid Tumor,CTD
MESH:D018222,Desmoid Tumors,CTD
MESH:D003557,Phyllodes Tumor,CTD
MESH:D013953,Thymus Neoplasms,CTD
MESH:D007019,Hypoproteinemia,CTD
MESH:D018241,"Neuroectodermal Tumors, Primitive, Peripheral",CTD
MESH:D010001,Osteitis Deformans,CTD
MESH:D018227,"Sarcoma, Clear Cell",CTD
MESH:D017254,Leukemic Infiltration,CTD
MESH:D054179,"Angioedemas, Hereditary",CTD
MESH:D005350,Fibroma,CTD
MESH:D006222,Hamartoma,CTD
MESH:D014832,Voice Disorders,CTD
MESH:C537480,Miyoshi myopathy,CTD
MESH:D003874,Dermatitis Herpetiformis,CTD
MESH:D016460,Granuloma Annulare,CTD
MESH:D015441,"Leprosy, Tuberculoid",CTD
MESH:D010390,"Pemphigoid, Benign Mucous Membrane",CTD
MESH:D046350,"Porphyria, Variegate",CTD
MESH:D045262,Reticulocytosis,CTD
MESH:D003354,Corynebacterium Infections,CTD
MESH:D060050,"Angina, Stable",CTD
MESH:D015466,"Leukemia, Myeloid, Chronic-Phase",CTD
MESH:D018226,Fibroadenoma,CTD
MESH:D004701,Endocrine Gland Neoplasms,CTD
MESH:D014604,Uveal Neoplasms,CTD
MESH:D029503,"Anemia, Diamond-Blackfan",CTD
MESH:D009304,Nasopharyngitis,CTD
MESH:D009755,Night Blindness,CTD
MESH:D012162,Retinal Degeneration,CTD
MESH:D013789,Thalassemia,CTD
MESH:D012771,"Shock, Hemorrhagic",CTD
MESH:D000312,"Adrenal Hyperplasia, Congenital",CTD
MESH:D007642,Keratosis,CTD
MESH:D017588,Hyperandrogenism,CTD
MESH:D002032,Bulimia,CTD
MESH:D020016,Activated Protein C Resistance,CTD
MESH:D004412,Dysmenorrhea,CTD
MESH:D000169,Acrodermatitis,CTD
MESH:C562707,"ACTH Deficiency, Isolated",CTD
MESH:D000856,Anorexia Nervosa,CTD
MESH:D020202,"Cerebral Hemorrhage, Traumatic",CTD
MESH:D004443,Echinococcosis,CTD
MESH:D006059,Gonadal Dysgenesis,CTD
MESH:D006102,"Granuloma, Laryngeal",CTD
MESH:D055959,Intervertebral Disc Degeneration,CTD
MESH:D007829,Laryngostenosis,CTD
MESH:D058627,Megalencephaly,CTD
MESH:D017241,MELAS Syndrome,CTD
MESH:C563515,"Neutrophil Chemotactic Response, Abnormal",CTD
MESH:D009894,Opportunistic Infections,CTD
MESH:D010009,Osteochondrodysplasias,CTD
MESH:D020069,Shoulder Pain,CTD
MESH:D013121,Spinal Curvatures,CTD
MESH:D057896,Striae Distensae,CTD
MESH:D016781,"Toxoplasmosis, Cerebral",CTD
MESH:D011665,Pulmonary Valve Insufficiency,CTD
MESH:D000068099,Trauma and Stressor Related Disorders,CTD
MESH:D000087122,Mania,CTD
MESH:D009041,Motion Sickness,CTD
MESH:D010468,Perceptual Disorders,CTD
MESH:D006317,"Hearing Loss, Noise-Induced",CTD
MESH:D020158,"Hyperglycinemia, Nonketotic",CTD
MESH:D020324,"Amnesia, Anterograde",CTD
MESH:D004213,Dissociative Disorders,CTD
MESH:D005099,Exotropia,CTD
MESH:D007046,Hysteria,CTD
MESH:D007567,"Jaundice, Neonatal",CTD
MESH:D000099061,OEIS Complex,CTD
MESH:D044903,Congenital Hyperinsulinism,CTD
MESH:D006008,Glycogen Storage Disease,CTD
MESH:D006944,Hyperglycemic Hyperosmolar Nonketotic Coma,CTD
MESH:C537150,"Hypoglycemia, leucine-induced",CTD
MESH:D055092,Laryngomalacia,CTD
MESH:D046768,Nesidioblastosis,CTD
MESH:C538543,Preeclamptic toxemia,CTD
MESH:D002371,Cat Diseases,CTD
MESH:D058267,Flea Infestations,CTD
MESH:D006374,"Helminthiasis, Animal",CTD
MESH:D006734,Horse Diseases,CTD
MESH:D006925,Hymenolepiasis,CTD
MESH:D009349,Nematode Infections,CTD
MESH:D017194,Oxyurida Infections,CTD
MESH:D013322,Strongyloidiasis,CTD
MESH:D014252,Trichostrongyloidiasis,CTD
MESH:D014257,Trichuriasis,CTD
MESH:D005414,Flatulence,CTD
MESH:D013167,"Spondylitis, Ankylosing",CTD
MESH:D015715,Corneal Edema,CTD
MESH:C536855,Fanconi like syndrome,CTD
MESH:D034321,Hyperamylasemia,CTD
MESH:D008060,Lipodystrophy,CTD
MESH:D010192,Pancreatic Pseudocyst,CTD
MESH:D002825,Chorioretinitis,CTD
MESH:D008118,Loiasis,CTD
MESH:D018262,"Adenocarcinoma, Clear Cell",CTD
MESH:D001165,Arteriovenous Malformations,CTD
MESH:D018196,"Carcinoma, Adenosquamous",CTD
MESH:D003456,Cryptorchidism,CTD
MESH:D003536,Cystadenocarcinoma,CTD
MESH:D003537,Cystadenoma,CTD
MESH:D052776,Female Urogenital Diseases,CTD
MESH:D005262,Feminization,CTD
MESH:D006390,Hemangioendothelioma,CTD
MESH:D007021,Hypospadias,CTD
MESH:D052801,Male Urogenital Diseases,CTD
MESH:D008679,Metaplasia,CTD
MESH:D010310,Parovarian Cyst,CTD
MESH:D013088,Spermatocele,CTD
MESH:D014314,Trisomy,CTD
MESH:D002577,Uterine Cervical Diseases,CTD
MESH:D002578,Uterine Cervical Dysplasia,CTD
MESH:D019522,Vaginal Discharge,CTD
MESH:D014646,Varicocele,CTD
MESH:D028227,"Amyloid Neuropathies, Familial",CTD
MESH:D011660,Pulmonary Heart Disease,CTD
MESH:D002598,Chagas Cardiomyopathy,CTD
MESH:D002639,Cheyne-Stokes Respiration,CTD
MESH:D004437,Ebstein Anomaly,CTD
MESH:D013612,"Tachycardia, Ectopic Atrial",CTD
MESH:C536875,Arrest of spermatogenesis,CTD
MESH:D015624,Lambert-Eaton Myasthenic Syndrome,CTD
MESH:D007871,Leg Ulcer,CTD
MESH:D011226,Pre-Excitation Syndromes,CTD
MESH:D013547,"Sweating, Gustatory",CTD
MESH:D007855,Lead Poisoning,CTD
MESH:D016301,Alveolar Bone Loss,CTD
MESH:D018159,Endolymphatic Hydrops,CTD
MESH:D010005,"Osteoarthropathy, Secondary Hypertrophic",CTD
MESH:D011273,"Pregnancy, Prolonged",CTD
MESH:D064419,Chemically-Induced Disorders,CTD
MESH:D001651,"Cholestasis, Extrahepatic",CTD
MESH:D017889,Exfoliation Syndrome,CTD
MESH:D057066,Low Tension Glaucoma,CTD
MESH:D056627,Peritoneal Fibrosis,CTD
MESH:D063647,Fetal Alcohol Spectrum Disorders,CTD
MESH:D001238,Asphyxia Neonatorum,CTD
MESH:D001025,Aortitis,CTD
MESH:D064147,Febrile Neutropenia,CTD
MESH:D009260,Nail Diseases,CTD
MESH:D057096,Shellfish Poisoning,CTD
MESH:C537968,Camptocormia,CTD
MESH:D010547,Persistent Fetal Circulation Syndrome,CTD
MESH:D001748,Urinary Bladder Neck Obstruction,CTD
MESH:D004695,Endocardial Fibroelastosis,CTD
MESH:D004933,Esophageal Atresia,CTD
MESH:C531835,Esophageal atresia with or without tracheoesophageal fistula,CTD
MESH:C535648,Familial primary gastric lymphoma,CTD
MESH:D006876,Hydrothorax,CTD
OMIM:610141,"QT INTERVAL, VARIATION IN",CTD
MESH:C562565,Uterine Anomalies,CTD
MESH:C536495,VACTERL association,CTD
MESH:D017486,Acneiform Eruptions,CTD
MESH:D003715,Dengue,CTD
MESH:D004184,Dirofilariasis,CTD
MESH:D034161,Pelvic Infection,CTD
MESH:D011475,Prosthesis Failure,CTD
MESH:D011625,Pterygium,CTD
MESH:D013492,Suppuration,CTD
MESH:D013587,Syphilis,CTD
MESH:D014075,Tooth Discoloration,CTD
MESH:D014526,Urethritis,CTD
MESH:D002575,Uterine Cervicitis,CTD
MESH:D000080424,Cytokine Release Syndrome,CTD
MESH:D002189,Marijuana Abuse,CTD
MESH:D010927,Placental Insufficiency,CTD
MESH:D007766,Lacrimal Apparatus Diseases,CTD
MESH:D000033,"Abortion, Threatened",CTD
MESH:D015821,"Eye Infections, Fungal",CTD
MESH:D010854,Piedra,CTD
MESH:C548016,Hypermanganesemia with Dystonia Polycythemia and Cirrhosis,CTD
MESH:D015155,"Esophageal Spasm, Diffuse",CTD
MESH:D065646,"Thyroid Carcinoma, Anaplastic",CTD
MESH:D007794,"Lameness, Animal",CTD
MESH:D060825,Cognitive Dysfunction,CTD
MESH:D015160,Hydrops Fetalis,CTD
MESH:D052177,"Kidney Diseases, Cystic",CTD
MESH:D017700,"Embolism, Cholesterol",CTD
MESH:D054908,Extensively Drug-Resistant Tuberculosis,CTD
MESH:C535650,Gastro-enteropancreatic neuroendocrine tumor,CTD
MESH:C538173,Acquired angioedema,CTD
MESH:D001988,Bronchiolitis,CTD
MESH:D003440,Croup,CTD
MESH:D004387,Dupuytren Contracture,CTD
MESH:D015673,"Fatigue Syndrome, Chronic",CTD
MESH:D008232,Lymphoproliferative Disorders,CTD
MESH:D010412,Penile Neoplasms,CTD
MESH:D004881,Ergotism,CTD
MESH:D054084,Myocardial Bridging,CTD
MESH:D002169,Campylobacter Infections,CTD
MESH:D001657,Biliary Dyskinesia,CTD
MESH:D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",CTD
MESH:D010048,Ovarian Cysts,CTD
MESH:D013978,Tibial Fractures,CTD
MESH:D016114,"Ichthyosis, X-Linked",CTD
MESH:D019082,Smith-Lemli-Opitz Syndrome,CTD
MESH:D006519,"Hepatitis, Alcoholic",CTD
MESH:D009165,"Mycobacterium Infections, Nontuberculous",CTD
MESH:D029241,"Optic Atrophy, Autosomal Dominant",CTD
MESH:D029242,"Optic Atrophy, Hereditary, Leber",CTD
MESH:D020306,"Tuberculosis, Central Nervous System",CTD
MESH:D014388,"Tuberculosis, Lymph Node",CTD
MESH:D014391,"Tuberculosis, Miliary",CTD
MESH:D014394,"Tuberculosis, Osteoarticular",CTD
MESH:D014396,"Tuberculosis, Pleural",CTD
MESH:D020268,"Alcohol-Induced Disorders, Nervous System",CTD
MESH:D000853,Anophthalmos,CTD
MESH:D001028,Aortopulmonary Septal Defect,CTD
MESH:C562568,Cerebellar Hypoplasia,CTD
MESH:C535464,Conotruncal cardiac defects,CTD
MESH:C562573,cyclopia sequence,CTD
MESH:D004413,Dysostoses,CTD
MESH:D020022,Genetic Predisposition to Disease,CTD
MESH:D020915,Korsakoff Syndrome,CTD
MESH:D008104,"Liver Cirrhosis, Alcoholic",CTD
MESH:D054319,Marchiafava-Bignami Disease,CTD
MESH:D000077260,Sleepiness,CTD
MESH:D013832,Thiamine Deficiency,CTD
MESH:D018677,Tooth Injuries,CTD
MESH:D016388,Tooth Loss,CTD
MESH:D014811,Vitamin E Deficiency,CTD
MESH:C538263,Atrial septal defect 2,CTD
MESH:D008796,Metrorrhagia,CTD
MESH:D008998,Monoclonal Gammopathy of Undetermined Significance,CTD
MESH:D019968,Sexual and Gender Disorders,CTD
MESH:D018785,Tricuspid Atresia,CTD
MESH:D058566,Sacroiliitis,CTD
MESH:D018239,Seminoma,CTD
MESH:D014402,Tuberous Sclerosis,CTD
MESH:C537345,Sitosterolemia,CTD
MESH:D001715,Bird Diseases,CTD
MESH:D007000,Hypodermyiasis,CTD
MESH:D007411,"Intestinal Diseases, Parasitic",CTD
MESH:D010373,Lice Infestations,CTD
MESH:D009078,Mucocele,CTD
MESH:D050723,"Fractures, Bone",CTD
MESH:D019142,"Hemorrhagic Fever, Ebola",CTD
MESH:D006482,"Hemorrhagic Fevers, Viral",CTD
MESH:D045464,Henipavirus Infections,CTD
MESH:D017282,Tick-Borne Diseases,CTD
MESH:D020195,"Epilepsy, Reflex",CTD
MESH:C535500,"Epileptic encephalopathy, Lennox-Gastaut type",CTD
MESH:D005148,Facial Dermatoses,CTD
MESH:D009472,Neuronal Ceroid-Lipofuscinoses,CTD
MESH:D002252,Carbon Tetrachloride Poisoning,CTD
MESH:D001746,Bladder Exstrophy,CTD
MESH:D017192,"Skin Diseases, Bacterial",CTD
MESH:D018461,Soft Tissue Infections,CTD
MESH:D012811,Sigmoid Neoplasms,CTD
MESH:D054882,Antley-Bixler Syndrome Phenotype,CTD
MESH:D002179,"Candidiasis, Cutaneous",CTD
MESH:D002180,"Candidiasis, Oral",CTD
MESH:D014009,Onychomycosis,CTD
MESH:D014008,Tinea Pedis,CTD
MESH:D014010,Tinea Versicolor,CTD
MESH:D000224,Addison Disease,CTD
MESH:D000506,Alopecia Areata,CTD
MESH:D058437,Hypertensive Retinopathy,CTD
MESH:D012791,Shy-Drager Syndrome,CTD
MESH:D012913,Snoring,CTD
MESH:D000793,Angioid Streaks,CTD
MESH:D000080365,Birdshot Chorioretinopathy,CTD
MESH:D020256,Choroidal Neovascularization,CTD
MESH:D001762,Blepharitis,CTD
MESH:D002921,Cicatrix,CTD
MESH:D007644,Darier Disease,CTD
MESH:D004379,Duodenal Neoplasms,CTD
MESH:D004483,Ectropion,CTD
MESH:D015840,Oculomotor Nerve Diseases,CTD
MESH:D010257,Paraneoplastic Syndromes,CTD
